concept id	name	element file id
FMA67995	intrapulmonary part of left pulmonary artery	FJ2890
FMA67995	intrapulmonary part of left pulmonary artery	FJ2892
FMA67995	intrapulmonary part of left pulmonary artery	FJ2891
FMA7394	trachea	FJ2541
FMA26661	right bronchial tree	FJ2509
FMA26661	right bronchial tree	FJ2517
FMA26661	right bronchial tree	FJ2516
FMA26661	right bronchial tree	FJ2519
FMA26661	right bronchial tree	FJ2518
FMA26661	right bronchial tree	FJ2524
FMA26661	right bronchial tree	FJ2458
FMA26661	right bronchial tree	FJ2513
FMA26661	right bronchial tree	FJ2523
FMA26661	right bronchial tree	FJ2512
FMA26661	right bronchial tree	FJ2526
FMA26661	right bronchial tree	FJ2515
FMA26661	right bronchial tree	FJ2525
FMA26661	right bronchial tree	FJ2514
FMA26661	right bronchial tree	FJ2520
FMA26661	right bronchial tree	FJ2454
FMA26661	right bronchial tree	FJ2453
FMA26661	right bronchial tree	FJ2522
FMA26661	right bronchial tree	FJ2511
FMA26661	right bronchial tree	FJ2521
FMA26661	right bronchial tree	FJ2510
FMA31747	lower lobe part of right bronchial tree	FJ2490
FMA31747	lower lobe part of right bronchial tree	FJ2492
FMA31747	lower lobe part of right bronchial tree	FJ2491
FMA31747	lower lobe part of right bronchial tree	FJ2456
FMA31747	lower lobe part of right bronchial tree	FJ2455
FMA31747	lower lobe part of right bronchial tree	FJ2488
FMA31747	lower lobe part of right bronchial tree	FJ2494
FMA31747	lower lobe part of right bronchial tree	FJ2493
FMA31747	lower lobe part of right bronchial tree	FJ2452
FMA68216	right superior segmental bronchial tree	FJ2502
FMA68216	right superior segmental bronchial tree	FJ2501
FMA68216	right superior segmental bronchial tree	FJ2459
FMA68216	right superior segmental bronchial tree	FJ2498
FMA68216	right superior segmental bronchial tree	FJ2497
FMA68216	right superior segmental bronchial tree	FJ2500
FMA68216	right superior segmental bronchial tree	FJ2499
FMA68216	right superior segmental bronchial tree	FJ2496
FMA68216	right superior segmental bronchial tree	FJ2495
FMA68221	right posterior basal segmental bronchial tree	FJ2470
FMA68221	right posterior basal segmental bronchial tree	FJ2481
FMA68221	right posterior basal segmental bronchial tree	FJ2457
FMA68221	right posterior basal segmental bronchial tree	FJ2487
FMA68221	right posterior basal segmental bronchial tree	FJ2486
FMA68221	right posterior basal segmental bronchial tree	FJ2489
FMA31741	middle lobe part of right bronchial tree	FJ2506
FMA31741	middle lobe part of right bronchial tree	FJ2505
FMA31741	middle lobe part of right bronchial tree	FJ2508
FMA31741	middle lobe part of right bronchial tree	FJ2507
FMA31741	middle lobe part of right bronchial tree	FJ2449
FMA31741	middle lobe part of right bronchial tree	FJ2504
FMA31741	middle lobe part of right bronchial tree	FJ2503
FMA31741	middle lobe part of right bronchial tree	FJ2451
FMA68418	right main bronchus proper	FJ2539
FMA26662	left bronchial tree	FJ2447
FMA26662	left bronchial tree	FJ2469
FMA26662	left bronchial tree	FJ2468
FMA26662	left bronchial tree	FJ2443
FMA26662	left bronchial tree	FJ2465
FMA26662	left bronchial tree	FJ2476
FMA26662	left bronchial tree	FJ2475
FMA26662	left bronchial tree	FJ2467
FMA26662	left bronchial tree	FJ2478
FMA26662	left bronchial tree	FJ2466
FMA26662	left bronchial tree	FJ2477
FMA26662	left bronchial tree	FJ2472
FMA26662	left bronchial tree	FJ2471
FMA26662	left bronchial tree	FJ2441
FMA26662	left bronchial tree	FJ2540
FMA26662	left bronchial tree	FJ2474
FMA26662	left bronchial tree	FJ2473
FMA31748	lower lobe part of left bronchial tree	FJ2480
FMA31748	lower lobe part of left bronchial tree	FJ2528
FMA31748	lower lobe part of left bronchial tree	FJ2527
FMA31748	lower lobe part of left bronchial tree	FJ2529
FMA31748	lower lobe part of left bronchial tree	FJ2446
FMA31748	lower lobe part of left bronchial tree	FJ2479
FMA31748	lower lobe part of left bronchial tree	FJ2534
FMA31748	lower lobe part of left bronchial tree	FJ2448
FMA31748	lower lobe part of left bronchial tree	FJ2531
FMA31748	lower lobe part of left bronchial tree	FJ2530
FMA31748	lower lobe part of left bronchial tree	FJ2445
FMA31748	lower lobe part of left bronchial tree	FJ2533
FMA31748	lower lobe part of left bronchial tree	FJ2532
FMA31748	lower lobe part of left bronchial tree	FJ2483
FMA31748	lower lobe part of left bronchial tree	FJ2482
FMA31748	lower lobe part of left bronchial tree	FJ2485
FMA31748	lower lobe part of left bronchial tree	FJ2484
FMA68230	left medial basal segmental bronchial tree	FJ2537
FMA68230	left medial basal segmental bronchial tree	FJ2442
FMA68231	left anterior basal segmental bronchial tree	FJ2538
FMA68231	left anterior basal segmental bronchial tree	FJ2535
FMA68231	left anterior basal segmental bronchial tree	FJ2536
FMA7396	left main bronchus	FJ2450
FMA7333	upper lobe of right lung	FJ2973
FMA31744	upper lobe part of right bronchial tree	FJ2509
FMA31744	upper lobe part of right bronchial tree	FJ2513
FMA31744	upper lobe part of right bronchial tree	FJ2524
FMA31744	upper lobe part of right bronchial tree	FJ2512
FMA31744	upper lobe part of right bronchial tree	FJ2523
FMA31744	upper lobe part of right bronchial tree	FJ2526
FMA31744	upper lobe part of right bronchial tree	FJ2514
FMA31744	upper lobe part of right bronchial tree	FJ2525
FMA31744	upper lobe part of right bronchial tree	FJ2454
FMA31744	upper lobe part of right bronchial tree	FJ2520
FMA31744	upper lobe part of right bronchial tree	FJ2453
FMA31744	upper lobe part of right bronchial tree	FJ2511
FMA31744	upper lobe part of right bronchial tree	FJ2522
FMA31744	upper lobe part of right bronchial tree	FJ2510
FMA31744	upper lobe part of right bronchial tree	FJ2521
FMA68213	right posterior segmental bronchial tree	FJ2517
FMA68213	right posterior segmental bronchial tree	FJ2516
FMA68213	right posterior segmental bronchial tree	FJ2519
FMA68213	right posterior segmental bronchial tree	FJ2518
FMA68213	right posterior segmental bronchial tree	FJ2458
FMA68213	right posterior segmental bronchial tree	FJ2515
FMA7339	right posterior bronchopulmonary segment	FJ3070
FMA7339	right posterior bronchopulmonary segment	FJ2517
FMA7339	right posterior bronchopulmonary segment	FJ2516
FMA7339	right posterior bronchopulmonary segment	FJ2519
FMA7339	right posterior bronchopulmonary segment	FJ2518
FMA7339	right posterior bronchopulmonary segment	FJ2458
FMA7339	right posterior bronchopulmonary segment	FJ2515
FMA7339	right posterior bronchopulmonary segment	FJ3026
FMA7339	right posterior bronchopulmonary segment	FJ3025
FMA7339	right posterior bronchopulmonary segment	FJ3069
FMA7339	right posterior bronchopulmonary segment	FJ3022
FMA7339	right posterior bronchopulmonary segment	FJ3024
FMA7339	right posterior bronchopulmonary segment	FJ3023
FMA7338	right apical bronchopulmonary segment	FJ3031
FMA7338	right apical bronchopulmonary segment	FJ3042
FMA7338	right apical bronchopulmonary segment	FJ3053
FMA7338	right apical bronchopulmonary segment	FJ3064
FMA7338	right apical bronchopulmonary segment	FJ3068
FMA7338	right apical bronchopulmonary segment	FJ3067
FMA68211	right apical segmental bronchial tree	FJ2524
FMA68211	right apical segmental bronchial tree	FJ2523
FMA68211	right apical segmental bronchial tree	FJ2526
FMA68211	right apical segmental bronchial tree	FJ2525
FMA68211	right apical segmental bronchial tree	FJ2454
FMA68211	right apical segmental bronchial tree	FJ2520
FMA68211	right apical segmental bronchial tree	FJ2522
FMA68211	right apical segmental bronchial tree	FJ2521
FMA7359	right anterior bronchopulmonary segment	FJ3029
FMA7359	right anterior bronchopulmonary segment	FJ3028
FMA7359	right anterior bronchopulmonary segment	FJ3027
FMA7359	right anterior bronchopulmonary segment	FJ3021
FMA68212	right anterior segmental bronchial tree	FJ2513
FMA68212	right anterior segmental bronchial tree	FJ2512
FMA68212	right anterior segmental bronchial tree	FJ2514
FMA68212	right anterior segmental bronchial tree	FJ2453
FMA68212	right anterior segmental bronchial tree	FJ2511
FMA68212	right anterior segmental bronchial tree	FJ2510
FMA68212	right anterior segmental bronchial tree	FJ2509
FMA7362	right posterior basal bronchopulmonary segment	FJ2470
FMA7362	right posterior basal bronchopulmonary segment	FJ2481
FMA7362	right posterior basal bronchopulmonary segment	FJ3041
FMA7362	right posterior basal bronchopulmonary segment	FJ2457
FMA7362	right posterior basal bronchopulmonary segment	FJ2487
FMA7362	right posterior basal bronchopulmonary segment	FJ3048
FMA7362	right posterior basal bronchopulmonary segment	FJ2486
FMA7362	right posterior basal bronchopulmonary segment	FJ3047
FMA7362	right posterior basal bronchopulmonary segment	FJ3058
FMA7362	right posterior basal bronchopulmonary segment	FJ2489
FMA7362	right posterior basal bronchopulmonary segment	FJ3044
FMA7362	right posterior basal bronchopulmonary segment	FJ3043
FMA7362	right posterior basal bronchopulmonary segment	FJ3046
FMA7362	right posterior basal bronchopulmonary segment	FJ3057
FMA7362	right posterior basal bronchopulmonary segment	FJ3045
FMA7363	right lateral basal bronchopulmonary segment	FJ3062
FMA7363	right lateral basal bronchopulmonary segment	FJ3061
FMA7363	right lateral basal bronchopulmonary segment	FJ3060
FMA7363	right lateral basal bronchopulmonary segment	FJ3059
FMA68220	right lateral basal segmental bronchial tree	FJ2490
FMA68220	right lateral basal segmental bronchial tree	FJ2492
FMA68220	right lateral basal segmental bronchial tree	FJ2491
FMA68220	right lateral basal segmental bronchial tree	FJ2455
FMA7365	right medial basal bronchopulmonary segment	FJ3055
FMA7365	right medial basal bronchopulmonary segment	FJ3054
FMA68218	right medial basal segmental bronchial tree	FJ2456
FMA68218	right medial basal segmental bronchial tree	FJ2488
FMA7364	right anterior basal bronchopulmonary segment	FJ3049
FMA7364	right anterior basal bronchopulmonary segment	FJ3056
FMA68321	right anterior basal segmental bronchial tree	FJ2494
FMA68321	right anterior basal segmental bronchial tree	FJ2493
FMA68321	right anterior basal segmental bronchial tree	FJ2452
FMA7366	right superior bronchopulmonary segment	FJ3051
FMA7366	right superior bronchopulmonary segment	FJ3050
FMA7366	right superior bronchopulmonary segment	FJ3052
FMA7366	right superior bronchopulmonary segment	FJ3063
FMA7366	right superior bronchopulmonary segment	FJ2502
FMA7366	right superior bronchopulmonary segment	FJ2997
FMA7366	right superior bronchopulmonary segment	FJ2501
FMA7366	right superior bronchopulmonary segment	FJ2996
FMA7366	right superior bronchopulmonary segment	FJ2999
FMA7366	right superior bronchopulmonary segment	FJ2459
FMA7366	right superior bronchopulmonary segment	FJ2998
FMA7366	right superior bronchopulmonary segment	FJ2498
FMA7366	right superior bronchopulmonary segment	FJ2993
FMA7366	right superior bronchopulmonary segment	FJ2497
FMA7366	right superior bronchopulmonary segment	FJ2992
FMA7366	right superior bronchopulmonary segment	FJ2500
FMA7366	right superior bronchopulmonary segment	FJ2995
FMA7366	right superior bronchopulmonary segment	FJ2499
FMA7366	right superior bronchopulmonary segment	FJ2994
FMA7366	right superior bronchopulmonary segment	FJ3066
FMA7366	right superior bronchopulmonary segment	FJ3065
FMA7366	right superior bronchopulmonary segment	FJ2496
FMA7366	right superior bronchopulmonary segment	FJ2991
FMA7366	right superior bronchopulmonary segment	FJ2495
FMA68215	lateral segmental bronchial tree	FJ2505
FMA68215	lateral segmental bronchial tree	FJ2449
FMA68215	lateral segmental bronchial tree	FJ2504
FMA68215	lateral segmental bronchial tree	FJ2503
FMA68214	medial segmental bronchial tree	FJ2506
FMA68214	medial segmental bronchial tree	FJ2508
FMA68214	medial segmental bronchial tree	FJ2507
FMA68214	medial segmental bronchial tree	FJ2451
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3051
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3062
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3050
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3061
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3041
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3052
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3063
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3060
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3048
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3059
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3047
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3058
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3049
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3044
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3055
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3066
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3043
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3054
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3065
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3046
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3057
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3045
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3056
FMA9600	prostate	FJ3139
FMA19387	right seminal vesicle	FJ3143
FMA19388	left seminal vesicle	FJ3137
FMA18257	left epididymis	FJ3136
FMA18256	right epididymis	FJ3141
FMA7212	left testis	FJ3138
FMA7211	right testis	FJ3142
FMA19617	corpus spongiosum of penis	FJ3133
FMA18247	glans penis	FJ3134
FMA19618	corpus cavernosum of penis	FJ3132
FMA19235	right deferent duct	FJ3140
FMA19236	left deferent duct	FJ3135
FMA7202	gallbladder	FJ2817
FMA13365	caudate lobe of liver	FJ2816
FMA76903	left duct of caudate lobe of liver	FJ3094
FMA14669	right hepatic duct	FJ3123
FMA71868	anterior inferior tributary of right hepatic biliary tree	FJ3072
FMA71867	anterior superior tributary of right hepatic biliary tree	FJ3071
FMA71870	posterior inferior tributary of right hepatic biliary tree	FJ3108
FMA71869	posterior superior tributary of right hepatic biliary tree	FJ3109
FMA71869	posterior superior tributary of right hepatic biliary tree	FJ3110
FMA71889	caudate lobe tributary of left hepatic biliary tree	FJ1883
FMA71888	lateral inferior tributary of left hepatic biliary tree	FJ3089
FMA71887	lateral superior tributary of left hepatic biliary tree	FJ3090
FMA71887	lateral superior tributary of left hepatic biliary tree	FJ3088
FMA14670	left hepatic duct	FJ3096
FMA71886	medial inferior tributary of left hepatic biliary tree	FJ3103
FMA71885	medial superior tributary of left hepatic biliary tree	FJ3105
FMA71885	medial superior tributary of left hepatic biliary tree	FJ3104
FMA15739	hepatovenous segment ii	FJ2818
FMA15742	hepatovenous segment iv	FJ2820
FMA15741	hepatovenous segment iii	FJ2819
FMA15744	hepatovenous segment vi	FJ2822
FMA15745	hepatovenous segment vii	FJ2409
FMA15746	hepatovenous segment viii	FJ2824
FMA15746	hepatovenous segment viii	FJ2823
FMA15747	hepatovenous segment ix	FJ1858
FMA15743	hepatovenous segment v	FJ2821
FMA14668	common hepatic duct	FJ3079
FMA14539	cystic duct	FJ3080
FMA14647	transverse mesocolon	FJ3398
FMA14643	mesentery of small intestine	FJ3396
FMA16549	mesoappendix	FJ3397
FMA7198	pancreas	FJ1895
FMA63103	pancreatic duct tree	FJ2630
FMA10419	pancreatic duct	FJ1896
FMA63120	parenchyma of pancreas	FJ2629
FMA71132	gastrointestinal tract	FJ3080
FMA71132	gastrointestinal tract	FJ2824
FMA71132	gastrointestinal tract	FJ2409
FMA71132	gastrointestinal tract	FJ2629
FMA71132	gastrointestinal tract	FJ2821
FMA71132	gastrointestinal tract	FJ2820
FMA71132	gastrointestinal tract	FJ1896
FMA71132	gastrointestinal tract	FJ2823
FMA71132	gastrointestinal tract	FJ2822
FMA71132	gastrointestinal tract	FJ1895
FMA71132	gastrointestinal tract	FJ3110
FMA71132	gastrointestinal tract	FJ3079
FMA71132	gastrointestinal tract	FJ3072
FMA71132	gastrointestinal tract	FJ3096
FMA71132	gastrointestinal tract	FJ3090
FMA71132	gastrointestinal tract	FJ3071
FMA71132	gastrointestinal tract	FJ2818
FMA71132	gastrointestinal tract	FJ2817
FMA71132	gastrointestinal tract	FJ2819
FMA71132	gastrointestinal tract	FJ2816
FMA71132	gastrointestinal tract	FJ3109
FMA71132	gastrointestinal tract	FJ3108
FMA71132	gastrointestinal tract	FJ3103
FMA71132	gastrointestinal tract	FJ2630
FMA71132	gastrointestinal tract	FJ3105
FMA71132	gastrointestinal tract	FJ3104
FMA71132	gastrointestinal tract	FJ1883
FMA71132	gastrointestinal tract	FJ3088
FMA71132	gastrointestinal tract	FJ3123
FMA71132	gastrointestinal tract	FJ3089
FMA55130	epiglottis	FJ2770
FMA7148	stomach	FJ2564
FMA7131	esophagus	FJ2563
FMA7206	duodenum	FJ2573
FMA14964	proximal part of ileum	FJ2605
FMA14964	proximal part of ileum	FJ2604
FMA14964	proximal part of ileum	FJ2601
FMA14964	proximal part of ileum	FJ2600
FMA14964	proximal part of ileum	FJ2603
FMA14964	proximal part of ileum	FJ2602
FMA14964	proximal part of ileum	FJ2575
FMA14964	proximal part of ileum	FJ2574
FMA14964	proximal part of ileum	FJ2585
FMA14964	proximal part of ileum	FJ2596
FMA14966	distal part of ileum	FJ2591
FMA14966	distal part of ileum	FJ2590
FMA14966	distal part of ileum	FJ2589
FMA14966	distal part of ileum	FJ2597
FMA14966	distal part of ileum	FJ2588
FMA14966	distal part of ileum	FJ2587
FMA14966	distal part of ileum	FJ2598
FMA14966	distal part of ileum	FJ2593
FMA14966	distal part of ileum	FJ2592
FMA14966	distal part of ileum	FJ2595
FMA14966	distal part of ileum	FJ2594
FMA11338	ileocecal junction	FJ2599
FMA14965	middle part of ileum	FJ2580
FMA14965	middle part of ileum	FJ2579
FMA14965	middle part of ileum	FJ2578
FMA14965	middle part of ileum	FJ2586
FMA14965	middle part of ileum	FJ2577
FMA14965	middle part of ileum	FJ2576
FMA14965	middle part of ileum	FJ2582
FMA14965	middle part of ileum	FJ2581
FMA14965	middle part of ileum	FJ2584
FMA14965	middle part of ileum	FJ2583
FMA16983	distal part of jejunum	FJ2616
FMA16983	distal part of jejunum	FJ2615
FMA16983	distal part of jejunum	FJ2618
FMA16983	distal part of jejunum	FJ2612
FMA16983	distal part of jejunum	FJ2611
FMA16983	distal part of jejunum	FJ2614
FMA16983	distal part of jejunum	FJ2613
FMA16983	distal part of jejunum	FJ2621
FMA16983	distal part of jejunum	FJ2620
FMA16983	distal part of jejunum	FJ2619
FMA16982	middle part of jejunum	FJ2607
FMA16982	middle part of jejunum	FJ2628
FMA16982	middle part of jejunum	FJ2610
FMA16982	middle part of jejunum	FJ2609
FMA16982	middle part of jejunum	FJ2608
FMA16981	proximal part of jejunum	FJ2627
FMA16981	proximal part of jejunum	FJ2626
FMA16981	proximal part of jejunum	FJ2606
FMA16981	proximal part of jejunum	FJ2617
FMA16981	proximal part of jejunum	FJ2623
FMA16981	proximal part of jejunum	FJ2622
FMA16981	proximal part of jejunum	FJ2625
FMA16981	proximal part of jejunum	FJ2624
FMA59816	lip	FJ2814
FMA54640	tongue	FJ2761
FMA55799	left upper secondary canine tooth	FJ1267
FMA55798	right upper secondary canine tooth	FJ1281
FMA55687	left lower secondary canine tooth	FJ1260
FMA55686	right lower secondary canine tooth	FJ1274
FMA55682	left upper central secondary incisor tooth	FJ1265
FMA55681	right upper central secondary incisor tooth	FJ1279
FMA55683	left upper lateral secondary incisor tooth	FJ1266
FMA55680	right upper lateral secondary incisor tooth	FJ1280
FMA57142	right lower central secondary incisor tooth	FJ1272
FMA57143	left lower central secondary incisor tooth	FJ1258
FMA57140	right lower lateral secondary incisor tooth	FJ1273
FMA57141	left lower lateral secondary incisor tooth	FJ1259
FMA55705	right lower first secondary molar tooth	FJ1268
FMA55704	left lower first secondary molar tooth	FJ1254
FMA55706	right lower second secondary molar tooth	FJ1270
FMA55703	left lower second secondary molar tooth	FJ1256
FMA55700	left upper second secondary molar tooth	FJ1263
FMA55697	right upper second secondary molar tooth	FJ1275
FMA55699	left upper first secondary molar tooth	FJ1261
FMA55698	right upper first secondary molar tooth	FJ1276
FMA55695	right lower second secondary premolar tooth	FJ1271
FMA55692	left lower second secondary premolar tooth	FJ1257
FMA55694	right lower first secondary premolar tooth	FJ1269
FMA55693	left lower first secondary premolar tooth	FJ1255
FMA55691	left upper second secondary premolar tooth	FJ1264
FMA55688	right upper second secondary premolar tooth	FJ1278
FMA55690	left upper first secondary premolar tooth	FJ1262
FMA55689	right upper first secondary premolar tooth	FJ1277
FMA59805	left sublingual gland	FJ2765
FMA59804	right sublingual gland	FJ2767
FMA59802	right submandibular gland	FJ2768
FMA59803	left submandibular gland	FJ2766
FMA59764	gingiva of lower jaw	FJ1253
FMA59763	gingiva of upper jaw	FJ1252
FMA49179	lower gastrointestinal tract	FJ2609
FMA49179	lower gastrointestinal tract	FJ2608
FMA49179	lower gastrointestinal tract	FJ2605
FMA49179	lower gastrointestinal tract	FJ2604
FMA49179	lower gastrointestinal tract	FJ2607
FMA49179	lower gastrointestinal tract	FJ2606
FMA49179	lower gastrointestinal tract	FJ2601
FMA49179	lower gastrointestinal tract	FJ2600
FMA49179	lower gastrointestinal tract	FJ2603
FMA49179	lower gastrointestinal tract	FJ2602
FMA49179	lower gastrointestinal tract	FJ2580
FMA49179	lower gastrointestinal tract	FJ2619
FMA49179	lower gastrointestinal tract	FJ2616
FMA49179	lower gastrointestinal tract	FJ2615
FMA49179	lower gastrointestinal tract	FJ2618
FMA49179	lower gastrointestinal tract	FJ2617
FMA49179	lower gastrointestinal tract	FJ2579
FMA49179	lower gastrointestinal tract	FJ2612
FMA49179	lower gastrointestinal tract	FJ2578
FMA49179	lower gastrointestinal tract	FJ2611
FMA49179	lower gastrointestinal tract	FJ2614
FMA49179	lower gastrointestinal tract	FJ2613
FMA49179	lower gastrointestinal tract	FJ2575
FMA49179	lower gastrointestinal tract	FJ2574
FMA49179	lower gastrointestinal tract	FJ2577
FMA49179	lower gastrointestinal tract	FJ2610
FMA49179	lower gastrointestinal tract	FJ2576
FMA49179	lower gastrointestinal tract	FJ2591
FMA49179	lower gastrointestinal tract	FJ2590
FMA49179	lower gastrointestinal tract	FJ2627
FMA49179	lower gastrointestinal tract	FJ2626
FMA49179	lower gastrointestinal tract	FJ2628
FMA49179	lower gastrointestinal tract	FJ2623
FMA49179	lower gastrointestinal tract	FJ2589
FMA49179	lower gastrointestinal tract	FJ2622
FMA49179	lower gastrointestinal tract	FJ2625
FMA49179	lower gastrointestinal tract	FJ2624
FMA49179	lower gastrointestinal tract	FJ2586
FMA49179	lower gastrointestinal tract	FJ2585
FMA49179	lower gastrointestinal tract	FJ2588
FMA49179	lower gastrointestinal tract	FJ2621
FMA49179	lower gastrointestinal tract	FJ2587
FMA49179	lower gastrointestinal tract	FJ2620
FMA49179	lower gastrointestinal tract	FJ2582
FMA49179	lower gastrointestinal tract	FJ2581
FMA49179	lower gastrointestinal tract	FJ2584
FMA49179	lower gastrointestinal tract	FJ2583
FMA49179	lower gastrointestinal tract	FJ2597
FMA49179	lower gastrointestinal tract	FJ2596
FMA49179	lower gastrointestinal tract	FJ2598
FMA49179	lower gastrointestinal tract	FJ2593
FMA49179	lower gastrointestinal tract	FJ2592
FMA49179	lower gastrointestinal tract	FJ2595
FMA49179	lower gastrointestinal tract	FJ2594
FMA14546	transverse colon	FJ2572
FMA14544	rectum	FJ2571
FMA14547	descending colon	FJ2567
FMA14545	ascending colon	FJ2566
FMA14541	cecum	FJ2599
FMA15042	taenia mesocolica	FJ2569
FMA15043	taenia omentalis	FJ2570
FMA15044	taenia libera	FJ2568
FMA14542	appendix	FJ2565
FMA52781	external ear	FJ2811
FMA7163	skin	FJ2810
FMA54241	hair of head	FJ2813
FMA54237	eyebrow	FJ2812
FMA54319	pubic hair	FJ2815
newnode7689972	fibrous ring of mitral valve	FJ2426
newnode7689972	fibrous ring of mitral valve	FJ2420
newnode7689972	fibrous ring of mitral valve	FJ2431
newnode6206232	anterior leaflet of mitral valve	FJ2420
newnode3643195	posterior leaflet of mitral valve	FJ2432
newnode6152699	cavity of left atrium	FJ2425
newnode35276	wall of left atrium	FJ2438
newnode2608212	inflow part of right ventricle	FJ2436
newnode2608212	inflow part of right ventricle	FJ2421
newnode2608212	inflow part of right ventricle	FJ2433
newnode3391684	left anterior cusp of pulmonary valve	FJ2417
newnode3284252	posterior cusp of pulmonary valve	FJ2427
newnode7516217	right anterior cusp of pulmonary valve	FJ2434
newnode8594259	septal papillary muscle of right ventricle	FJ2437
newnode2442617	anterior papillary muscle of right ventricle	FJ2419
newnode2196042	posterior papillary muscle of right ventricle	FJ2430
newnode4737150	cavity of right ventricle	FJ2423
newnode8166877	subaortic curtain of left ventricle	FJ2426
newnode8166877	subaortic curtain of left ventricle	FJ2420
newnode8166877	subaortic curtain of left ventricle	FJ2431
newnode5740792	left posterior cusp of aortic valve	FJ2426
newnode3213576	right posterior cusp of aortic valve	FJ2431
newnode4694415	anterior cusp of aortic valve	FJ2435
newnode3765391	inflow part of left ventricle	FJ2426
newnode3765391	inflow part of left ventricle	FJ2432
newnode3765391	inflow part of left ventricle	FJ2420
newnode3765391	inflow part of left ventricle	FJ2431
newnode476783	cavity of left ventricle	FJ2422
newnode2337233	myocardial zone 4	FJ2432
newnode6855194	myocardial zone 12	FJ2418
newnode7807330	lateral papillary muscle of left ventricle	FJ2418
newnode7807330	lateral papillary muscle of left ventricle	FJ2429
newnode9508605	myocardial zone 11	FJ2418
newnode9508605	myocardial zone 11	FJ2429
newnode5211518	myocardium of free wall of left ventricle	FJ2432
newnode7072125	anterolateral head of lateral papillary muscle of left ventricle	FJ2418
FMA7264	lateral papillary muscle of left ventricle	FJ2429
FMA13884	wall of ventricle	FJ2428
FMA74912	trunk of anterior interventricular branch of left coronary artery	FJ2631
FMA3855	trunk of left coronary artery	FJ2737
FMA3895	circumflex branch of left coronary artery	FJ2649
FMA3895	circumflex branch of left coronary artery	FJ2652
FMA3895	circumflex branch of left coronary artery	FJ2651
FMA3895	circumflex branch of left coronary artery	FJ2654
FMA3895	circumflex branch of left coronary artery	FJ2653
FMA3895	circumflex branch of left coronary artery	FJ2650
FMA3868	conus branch of anterior interventricular branch of left coronary artery	FJ2644
FMA3868	conus branch of anterior interventricular branch of left coronary artery	FJ2643
FMA3892	septal branch of anterior interventricular artery	FJ2733
FMA3892	septal branch of anterior interventricular artery	FJ2732
FMA3892	septal branch of anterior interventricular artery	FJ2734
FMA3860	diagonal branch of anterior descending branch of left coronary artery	FJ2638
FMA3860	diagonal branch of anterior descending branch of left coronary artery	FJ2637
FMA3860	diagonal branch of anterior descending branch of left coronary artery	FJ2648
FMA3860	diagonal branch of anterior descending branch of left coronary artery	FJ2639
FMA3860	diagonal branch of anterior descending branch of left coronary artery	FJ2634
FMA3860	diagonal branch of anterior descending branch of left coronary artery	FJ2633
FMA3860	diagonal branch of anterior descending branch of left coronary artery	FJ2636
FMA3860	diagonal branch of anterior descending branch of left coronary artery	FJ2635
FMA3860	diagonal branch of anterior descending branch of left coronary artery	FJ2640
FMA3860	diagonal branch of anterior descending branch of left coronary artery	FJ2642
FMA3872	first right anterior branch of anterior interventricular branch of left coronary artery	FJ2645
FMA3872	first right anterior branch of anterior interventricular branch of left coronary artery	FJ2632
FMA3874	second right anterior branch of anterior interventricular branch of left coronary artery	FJ2646
FMA3876	third right anterior branch of anterior interventricular branch of left coronary artery	FJ2647
FMA3876	third right anterior branch of anterior interventricular branch of left coronary artery	FJ2641
FMA3815	first anterior ventricular branch of right coronary artery	FJ2677
FMA3815	first anterior ventricular branch of right coronary artery	FJ2673
FMA3815	first anterior ventricular branch of right coronary artery	FJ2671
FMA3840	posterior interventricular branch of right coronary artery	FJ2700
FMA3840	posterior interventricular branch of right coronary artery	FJ2699
FMA3840	posterior interventricular branch of right coronary artery	FJ2696
FMA3840	posterior interventricular branch of right coronary artery	FJ2695
FMA3840	posterior interventricular branch of right coronary artery	FJ2698
FMA3840	posterior interventricular branch of right coronary artery	FJ2697
FMA3840	posterior interventricular branch of right coronary artery	FJ2692
